County_FIPS,Borough,CT_2000,PUMA_2000,NTA_2000,NTA_2000_name
061,Manhattan,010800,3808,MN19,Turtle Bay - East Midtown
061,Manhattan,011203,3808,MN19,Turtle Bay - East Midtown
061,Manhattan,004402,3808,MN20,Murray Hill - Kips Bay
061,Manhattan,006200,3808,MN20,Murray Hill - Kips Bay
061,Manhattan,006600,3808,MN20,Murray Hill - Kips Bay
061,Manhattan,007000,3808,MN20,Murray Hill - Kips Bay
061,Manhattan,007200,3808,MN20,Murray Hill - Kips Bay
061,Manhattan,007800,3808,MN20,Murray Hill - Kips Bay
061,Manhattan,008000,3808,MN20,Murray Hill - Kips Bay
061,Manhattan,008200,3808,MN20,Murray Hill - Kips Bay
061,Manhattan,004800,3808,MN21,Gramercy
061,Manhattan,005000,3808,MN21,Gramercy
061,Manhattan,006400,3808,MN21,Gramercy
061,Manhattan,006800,3808,MN21,Gramercy
061,Manhattan,003002,3809,MN22,East Village
061,Manhattan,003200,3809,MN22,East Village
061,Manhattan,003400,3809,MN22,East Village
061,Manhattan,003602,3809,MN22,East Village
061,Manhattan,003800,3809,MN22,East Village
061,Manhattan,004000,3809,MN22,East Village
061,Manhattan,004200,3809,MN22,East Village
061,Manhattan,005501,3810,MN23,West Village
061,Manhattan,005502,3810,MN23,West Village
061,Manhattan,005700,3810,MN23,West Village
061,Manhattan,005900,3810,MN23,West Village
061,Manhattan,006100,3810,MN23,West Village
061,Manhattan,006300,3810,MN23,West Village
061,Manhattan,006500,3810,MN23,West Village
061,Manhattan,006700,3810,MN23,West Village
061,Manhattan,006900,3810,MN23,West Village
061,Manhattan,007100,3810,MN23,West Village
061,Manhattan,007300,3810,MN23,West Village
061,Manhattan,007500,3810,MN23,West Village
061,Manhattan,007700,3810,MN23,West Village
061,Manhattan,007900,3810,MN23,West Village
061,Manhattan,002100,3810,MN24,SoHo-Tribeca-CivcCentr-LittleItaly
061,Manhattan,003100,3810,MN24,SoHo-Tribeca-CivcCentr-LittleItaly
061,Manhattan,003300,3810,MN24,SoHo-Tribeca-CivcCentr-LittleItaly
061,Manhattan,003900,3810,MN24,SoHo-Tribeca-CivcCentr-LittleItaly
061,Manhattan,004100,3810,MN24,SoHo-Tribeca-CivcCentr-LittleItaly
061,Manhattan,004300,3810,MN24,SoHo-Tribeca-CivcCentr-LittleItaly
061,Manhattan,004500,3810,MN24,SoHo-Tribeca-CivcCentr-LittleItaly
061,Manhattan,004700,3810,MN24,SoHo-Tribeca-CivcCentr-LittleItaly
061,Manhattan,004900,3810,MN24,SoHo-Tribeca-CivcCentr-LittleItaly
061,Manhattan,005100,3810,MN24,SoHo-Tribeca-CivcCentr-LittleItaly
061,Manhattan,005300,3810,MN24,SoHo-Tribeca-CivcCentr-LittleItaly
061,Manhattan,000700,3810,MN25,BatteryParkCity-LowerManhattan
061,Manhattan,000900,3810,MN25,BatteryParkCity-LowerManhattan
061,Manhattan,001300,3810,MN25,BatteryParkCity-LowerManhattan
061,Manhattan,001501,3810,MN25,BatteryParkCity-LowerManhattan
061,Manhattan,001502,3810,MN25,BatteryParkCity-LowerManhattan
061,Manhattan,031701,3810,MN25,BatteryParkCity-LowerManhattan
061,Manhattan,000800,3809,MN27,Chinatown
061,Manhattan,001600,3809,MN27,Chinatown
061,Manhattan,001800,3809,MN27,Chinatown
061,Manhattan,002500,3809,MN27,Chinatown
061,Manhattan,002700,3809,MN27,Chinatown
061,Manhattan,002900,3809,MN27,Chinatown
061,Manhattan,003001,3809,MN27,Chinatown
061,Manhattan,003601,3809,MN27,Chinatown
061,Manhattan,000201,3809,MN28,Lower East Side
061,Manhattan,000202,3809,MN28,Lower East Side
061,Manhattan,000600,3809,MN28,Lower East Side
061,Manhattan,001001,3809,MN28,Lower East Side
061,Manhattan,001002,3809,MN28,Lower East Side
061,Manhattan,001200,3809,MN28,Lower East Side
061,Manhattan,001401,3809,MN28,Lower East Side
061,Manhattan,001402,3809,MN28,Lower East Side
061,Manhattan,002000,3809,MN28,Lower East Side
061,Manhattan,002201,3809,MN28,Lower East Side
061,Manhattan,002202,3809,MN28,Lower East Side
061,Manhattan,002400,3809,MN28,Lower East Side
061,Manhattan,002601,3809,MN28,Lower East Side
061,Manhattan,002602,3809,MN28,Lower East Side
061,Manhattan,002800,3809,MN28,Lower East Side
061,Manhattan,010602,3805,MN31,Lenox Hill - Roosevelt Island
061,Manhattan,011000,3805,MN31,Lenox Hill - Roosevelt Island
061,Manhattan,011600,3805,MN31,Lenox Hill - Roosevelt Island
061,Manhattan,011800,3805,MN31,Lenox Hill - Roosevelt Island
061,Manhattan,012400,3805,MN31,Lenox Hill - Roosevelt Island
061,Manhattan,012600,3805,MN31,Lenox Hill - Roosevelt Island
061,Manhattan,013200,3805,MN31,Lenox Hill - Roosevelt Island
061,Manhattan,013400,3805,MN31,Lenox Hill - Roosevelt Island
061,Manhattan,023800,3805,MN31,Lenox Hill - Roosevelt Island
061,Manhattan,013600,3805,MN32,Yorkville
061,Manhattan,013800,3805,MN32,Yorkville
061,Manhattan,014401,3805,MN32,Yorkville
061,Manhattan,014402,3805,MN32,Yorkville
061,Manhattan,014601,3805,MN32,Yorkville
061,Manhattan,014602,3805,MN32,Yorkville
061,Manhattan,015200,3805,MN32,Yorkville
061,Manhattan,015400,3805,MN32,Yorkville
061,Manhattan,015601,3805,MN32,Yorkville
061,Manhattan,015602,3804,MN33,East Harlem South
061,Manhattan,015802,3804,MN33,East Harlem South
061,Manhattan,016002,3804,MN33,East Harlem South
061,Manhattan,016200,3804,MN33,East Harlem South
061,Manhattan,016400,3804,MN33,East Harlem South
061,Manhattan,016600,3804,MN33,East Harlem South
061,Manhattan,016800,3804,MN33,East Harlem South
061,Manhattan,017000,3804,MN33,East Harlem South
061,Manhattan,017201,3804,MN33,East Harlem South
061,Manhattan,017202,3804,MN33,East Harlem South
061,Manhattan,017401,3804,MN33,East Harlem South
061,Manhattan,017402,3804,MN33,East Harlem South
061,Manhattan,017800,3804,MN34,East Harlem North
061,Manhattan,018000,3804,MN34,East Harlem North
061,Manhattan,018200,3804,MN34,East Harlem North
061,Manhattan,018400,3804,MN34,East Harlem North
061,Manhattan,018800,3804,MN34,East Harlem North
061,Manhattan,019200,3804,MN34,East Harlem North
061,Manhattan,019400,3804,MN34,East Harlem North
061,Manhattan,019600,3804,MN34,East Harlem North
061,Manhattan,019800,3804,MN34,East Harlem North
061,Manhattan,020200,3804,MN34,East Harlem North
061,Manhattan,020400,3804,MN34,East Harlem North
061,Manhattan,021000,3804,MN34,East Harlem North
061,Manhattan,026700,3801,MN35,Washington Heights North
061,Manhattan,026900,3801,MN35,Washington Heights North
061,Manhattan,027100,3801,MN35,Washington Heights North
061,Manhattan,027300,3801,MN35,Washington Heights North
061,Manhattan,027500,3801,MN35,Washington Heights North
061,Manhattan,027700,3801,MN35,Washington Heights North
061,Manhattan,027900,3801,MN35,Washington Heights North
061,Manhattan,028100,3801,MN35,Washington Heights North
061,Manhattan,028300,3801,MN35,Washington Heights North
061,Manhattan,028500,3801,MN35,Washington Heights North
061,Manhattan,028700,3801,MN35,Washington Heights North
061,Manhattan,023900,3801,MN36,Washington Heights South
061,Manhattan,024100,3801,MN36,Washington Heights South
061,Manhattan,024301,3801,MN36,Washington Heights South
061,Manhattan,024500,3801,MN36,Washington Heights South
061,Manhattan,024700,3801,MN36,Washington Heights South
061,Manhattan,024900,3801,MN36,Washington Heights South
061,Manhattan,025100,3801,MN36,Washington Heights South
061,Manhattan,025300,3801,MN36,Washington Heights South
061,Manhattan,025500,3801,MN36,Washington Heights South
061,Manhattan,026100,3801,MN36,Washington Heights South
061,Manhattan,026300,3801,MN36,Washington Heights South
061,Manhattan,026500,3801,MN36,Washington Heights South
061,Manhattan,011401,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,011402,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,012000,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,012200,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,012800,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,013000,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,014000,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,014200,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,014801,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,014802,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,015001,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,015002,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,015801,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,016001,3805,MN40,UpperEastSide - CarnegieHill
061,Manhattan,004401,3808,MN50,StuyvesantTown-CooperVillage
061,Manhattan,006000,3808,MN50,StuyvesantTown-CooperVillage
061,Manhattan,000100,3810,MN99,park_cemetery_etc_MN
061,Manhattan,000500,3810,MN99,park_cemetery_etc_MN
061,Manhattan,014300,3806,MN99,park_cemetery_etc_MN
061,Manhattan,024000,3804,MN99,park_cemetery_etc_MN
061,Manhattan,029700,3801,MN99,park_cemetery_etc_MN
061,Manhattan,031100,3801,MN99,park_cemetery_etc_MN
061,Manhattan,031300,3801,MN99,park_cemetery_etc_MN
061,Manhattan,031500,3806,MN99,park_cemetery_etc_MN
061,Manhattan,031702,3810,MN99,park_cemetery_etc_MN
061,Manhattan,031900,3810,MN99,park_cemetery_etc_MN
081,Queens,019401,4112,QN01,South Jamaica
081,Queens,019402,4112,QN01,South Jamaica
081,Queens,019600,4112,QN01,South Jamaica
081,Queens,019800,4112,QN01,South Jamaica
081,Queens,020200,4112,QN01,South Jamaica
081,Queens,024800,4112,QN01,South Jamaica
081,Queens,025200,4112,QN01,South Jamaica
081,Queens,025800,4112,QN01,South Jamaica
081,Queens,026000,4112,QN01,South Jamaica
081,Queens,026200,4112,QN01,South Jamaica
081,Queens,026400,4112,QN01,South Jamaica
081,Queens,026600,4112,QN01,South Jamaica
081,Queens,027000,4112,QN01,South Jamaica
081,Queens,041400,4112,QN01,South Jamaica
081,Queens,043400,4112,QN01,South Jamaica
081,Queens,044000,4112,QN01,South Jamaica
081,Queens,029200,4112,QN02,Springfield Gardens North
081,Queens,033000,4112,QN02,Springfield Gardens North
081,Queens,033402,4112,QN02,Springfield Gardens North
081,Queens,076800,4112,QN02,Springfield Gardens North
081,Queens,030400,4105,QN03,SpringfieldGrdns S-Brookvi
081,Queens,032000,4105,QN03,SpringfieldGrdns S-Brookvi
081,Queens,068000,4105,QN03,SpringfieldGrdns S-Brookvi
081,Queens,069000,4105,QN03,SpringfieldGrdns S-Brookvi
081,Queens,069400,4105,QN03,SpringfieldGrdns S-Brookvi
081,Queens,076600,4105,QN03,SpringfieldGrdns S-Brookvi
081,Queens,061602,4105,QN05,Rosedale
081,Queens,063800,4105,QN05,Rosedale
081,Queens,065400,4105,QN05,Rosedale
081,Queens,065600,4105,QN05,Rosedale
081,Queens,066000,4105,QN05,Rosedale
081,Queens,066400,4105,QN05,Rosedale
081,Queens,045800,4106,QN06,Jamaica Estates-Holliswood
081,Queens,046400,4106,QN06,Jamaica Estates-Holliswood
081,Queens,046600,4106,QN06,Jamaica Estates-Holliswood
081,Queens,047200,4106,QN06,Jamaica Estates-Holliswood
081,Queens,047600,4106,QN06,Jamaica Estates-Holliswood
081,Queens,047800,4106,QN06,Jamaica Estates-Holliswood
081,Queens,049200,4106,QN06,Jamaica Estates-Holliswood
081,Queens,127300,4106,QN06,Jamaica Estates-Holliswood
081,Queens,127500,4106,QN06,Jamaica Estates-Holliswood
081,Queens,048200,4112,QN07,Hollis
081,Queens,048400,4112,QN07,Hollis
081,Queens,050000,4112,QN07,Hollis
081,Queens,050201,4112,QN07,Hollis
081,Queens,050202,4112,QN07,Hollis
081,Queens,050400,4112,QN07,Hollis
081,Queens,050600,4112,QN07,Hollis
081,Queens,050800,4112,QN07,Hollis
081,Queens,051000,4112,QN07,Hollis
081,Queens,028000,4112,QN08,St. Albans
081,Queens,028200,4112,QN08,St. Albans
081,Queens,033401,4112,QN08,St. Albans
081,Queens,035200,4112,QN08,St. Albans
081,Queens,036600,4112,QN08,St. Albans
081,Queens,036800,4112,QN08,St. Albans
081,Queens,037600,4112,QN08,St. Albans
081,Queens,038400,4112,QN08,St. Albans
081,Queens,039400,4112,QN08,St. Albans
081,Queens,039800,4112,QN08,St. Albans
081,Queens,040000,4112,QN08,St. Albans
081,Queens,040200,4112,QN08,St. Albans
081,Queens,040400,4112,QN08,St. Albans
081,Queens,042000,4112,QN08,St. Albans
081,Queens,042200,4112,QN08,St. Albans
081,Queens,042600,4112,QN08,St. Albans
081,Queens,043200,4112,QN08,St. Albans
081,Queens,051800,4112,QN08,St. Albans
081,Queens,052000,4112,QN08,St. Albans
081,Queens,052200,4112,QN08,St. Albans
081,Queens,052400,4112,QN08,St. Albans
081,Queens,052600,4112,QN08,St. Albans
081,Queens,052800,4112,QN08,St. Albans
081,Queens,053000,4112,QN08,St. Albans
081,Queens,091601,4114,QN10,BrzyPt-BlleHrbr-RockwyPk-BrdChnl
081,Queens,092200,4114,QN10,BrzyPt-BlleHrbr-RockwyPk-BrdChnl
081,Queens,092800,4114,QN10,BrzyPt-BlleHrbr-RockwyPk-BrdChnl
081,Queens,093400,4114,QN10,BrzyPt-BlleHrbr-RockwyPk-BrdChnl
081,Queens,093800,4114,QN10,BrzyPt-BlleHrbr-RockwyPk-BrdChnl
081,Queens,094201,4114,QN10,BrzyPt-BlleHrbr-RockwyPk-BrdChnl
081,Queens,107201,4114,QN10,BrzyPt-BlleHrbr-RockwyPk-BrdChnl
081,Queens,094202,4114,QN12,Hammels-Arverne-Edgemere
081,Queens,094203,4114,QN12,Hammels-Arverne-Edgemere
081,Queens,095200,4114,QN12,Hammels-Arverne-Edgemere
081,Queens,096200,4114,QN12,Hammels-Arverne-Edgemere
081,Queens,096400,4114,QN12,Hammels-Arverne-Edgemere
081,Queens,097201,4114,QN12,Hammels-Arverne-Edgemere
081,Queens,097202,4114,QN12,Hammels-Arverne-Edgemere
081,Queens,099200,4114,QN12,Hammels-Arverne-Edgemere
081,Queens,099800,4114,QN15,Far Rockaway - Bayswater
081,Queens,100800,4114,QN15,Far Rockaway - Bayswater
081,Queens,101001,4114,QN15,Far Rockaway - Bayswater
081,Queens,101002,4114,QN15,Far Rockaway - Bayswater
081,Queens,103201,4114,QN15,Far Rockaway - Bayswater
081,Queens,103202,4114,QN15,Far Rockaway - Bayswater
081,Queens,064500,4108,QN17,Forest Hills
081,Queens,070700,4108,QN17,Forest Hills
081,Queens,070900,4108,QN17,Forest Hills
081,Queens,071100,4108,QN17,Forest Hills
081,Queens,071301,4108,QN17,Forest Hills
081,Queens,071302,4108,QN17,Forest Hills
081,Queens,071900,4108,QN17,Forest Hills
081,Queens,072100,4108,QN17,Forest Hills
081,Queens,072500,4108,QN17,Forest Hills
081,Queens,072700,4108,QN17,Forest Hills
081,Queens,072900,4108,QN17,Forest Hills
081,Queens,073100,4108,QN17,Forest Hills
081,Queens,073300,4108,QN17,Forest Hills
081,Queens,073500,4108,QN17,Forest Hills
081,Queens,073700,4108,QN17,Forest Hills
081,Queens,073900,4108,QN17,Forest Hills
081,Queens,074100,4108,QN17,Forest Hills
081,Queens,074300,4108,QN17,Forest Hills
081,Queens,074500,4108,QN17,Forest Hills
081,Queens,074700,4108,QN17,Forest Hills
081,Queens,075700,4108,QN17,Forest Hills
081,Queens,076901,4108,QN17,Forest Hills
081,Queens,076902,4108,QN17,Forest Hills
081,Queens,077100,4108,QN17,Forest Hills
081,Queens,068700,4108,QN18,Rego Park
081,Queens,069300,4108,QN18,Rego Park
081,Queens,069500,4108,QN18,Rego Park
081,Queens,069701,4108,QN18,Rego Park
081,Queens,069702,4108,QN18,Rego Park
081,Queens,070300,4108,QN18,Rego Park
081,Queens,071700,4108,QN18,Rego Park
081,Queens,056500,4110,QN19,Glendale
081,Queens,056700,4110,QN19,Glendale
081,Queens,057700,4110,QN19,Glendale
081,Queens,057900,4110,QN19,Glendale
081,Queens,062300,4110,QN19,Glendale
081,Queens,062500,4110,QN19,Glendale
081,Queens,062700,4110,QN19,Glendale
081,Queens,062900,4110,QN19,Glendale
081,Queens,063301,4110,QN19,Glendale
081,Queens,063302,4110,QN19,Glendale
081,Queens,063500,4110,QN19,Glendale
081,Queens,063700,4110,QN19,Glendale
081,Queens,063900,4110,QN19,Glendale
081,Queens,053900,4110,QN20,Ridgewood
081,Queens,054500,4110,QN20,Ridgewood
081,Queens,054700,4110,QN20,Ridgewood
081,Queens,054900,4110,QN20,Ridgewood
081,Queens,055100,4110,QN20,Ridgewood
081,Queens,055300,4110,QN20,Ridgewood
081,Queens,055500,4110,QN20,Ridgewood
081,Queens,055700,4110,QN20,Ridgewood
081,Queens,055900,4110,QN20,Ridgewood
081,Queens,058100,4110,QN20,Ridgewood
081,Queens,058300,4110,QN20,Ridgewood
081,Queens,058500,4110,QN20,Ridgewood
081,Queens,058700,4110,QN20,Ridgewood
081,Queens,058900,4110,QN20,Ridgewood
081,Queens,059100,4110,QN20,Ridgewood
081,Queens,059300,4110,QN20,Ridgewood
081,Queens,059500,4110,QN20,Ridgewood
081,Queens,061300,4110,QN20,Ridgewood
081,Queens,050500,4110,QN21,Middle Village
081,Queens,050700,4110,QN21,Middle Village
081,Queens,060300,4110,QN21,Middle Village
081,Queens,060700,4110,QN21,Middle Village
081,Queens,061900,4110,QN21,Middle Village
081,Queens,062100,4110,QN21,Middle Village
081,Queens,065500,4110,QN21,Middle Village
081,Queens,065701,4110,QN21,Middle Village
081,Queens,065702,4110,QN21,Middle Village
081,Queens,065900,4110,QN21,Middle Village
081,Queens,066100,4110,QN21,Middle Village
081,Queens,066300,4110,QN21,Middle Village
081,Queens,066500,4110,QN21,Middle Village
081,Queens,066700,4110,QN21,Middle Village
081,Queens,066900,4110,QN21,Middle Village
081,Queens,067101,4110,QN21,Middle Village
081,Queens,067102,4110,QN21,Middle Village
081,Queens,067700,4110,QN21,Middle Village
081,Queens,067900,4110,QN21,Middle Village
081,Queens,079700,4103,QN22,Flushing
081,Queens,084500,4103,QN22,Flushing
081,Queens,085100,4103,QN22,Flushing
081,Queens,085300,4103,QN22,Flushing
081,Queens,085500,4103,QN22,Flushing
081,Queens,085700,4103,QN22,Flushing
081,Queens,085900,4103,QN22,Flushing
081,Queens,086500,4103,QN22,Flushing
081,Queens,086700,4103,QN22,Flushing
081,Queens,087100,4103,QN22,Flushing
081,Queens,087500,4103,QN22,Flushing
081,Queens,088901,4103,QN22,Flushing
081,Queens,088902,4103,QN22,Flushing
081,Queens,116100,4103,QN22,Flushing
081,Queens,090700,4103,QN23,College Point
081,Queens,091900,4103,QN23,College Point
081,Queens,092500,4103,QN23,College Point
081,Queens,092900,4103,QN23,College Point
081,Queens,093900,4103,QN23,College Point
081,Queens,094700,4103,QN23,College Point
081,Queens,039900,4107,QN25,Corona
081,Queens,041100,4107,QN25,Corona
081,Queens,041300,4107,QN25,Corona
081,Queens,041500,4107,QN25,Corona
081,Queens,042700,4107,QN25,Corona
081,Queens,043700,4107,QN25,Corona
081,Queens,043900,4107,QN25,Corona
081,Queens,044300,4107,QN25,Corona
081,Queens,045500,4107,QN25,Corona
081,Queens,037500,4102,QN26,North Corona
081,Queens,037700,4102,QN26,North Corona
081,Queens,037900,4102,QN26,North Corona
081,Queens,038100,4102,QN26,North Corona
081,Queens,040100,4102,QN26,North Corona
081,Queens,040300,4102,QN26,North Corona
081,Queens,040500,4102,QN26,North Corona
081,Queens,040700,4102,QN26,North Corona
081,Queens,040900,4102,QN26,North Corona
081,Queens,035300,4102,QN27,East Elmhurst
081,Queens,035500,4102,QN27,East Elmhurst
081,Queens,036100,4102,QN27,East Elmhurst
081,Queens,036300,4102,QN27,East Elmhurst
081,Queens,036500,4102,QN27,East Elmhurst
081,Queens,036700,4102,QN27,East Elmhurst
081,Queens,036900,4102,QN27,East Elmhurst
081,Queens,037100,4102,QN27,East Elmhurst
081,Queens,037300,4102,QN27,East Elmhurst
081,Queens,027300,4102,QN28,Jackson Heights
081,Queens,027500,4102,QN28,Jackson Heights
081,Queens,027700,4102,QN28,Jackson Heights
081,Queens,027900,4102,QN28,Jackson Heights
081,Queens,028100,4102,QN28,Jackson Heights
081,Queens,028300,4102,QN28,Jackson Heights
081,Queens,028500,4102,QN28,Jackson Heights
081,Queens,028700,4102,QN28,Jackson Heights
081,Queens,028900,4102,QN28,Jackson Heights
081,Queens,029100,4102,QN28,Jackson Heights
081,Queens,030901,4102,QN28,Jackson Heights
081,Queens,030902,4102,QN28,Jackson Heights
081,Queens,032700,4102,QN28,Jackson Heights
081,Queens,032900,4102,QN28,Jackson Heights
081,Queens,033700,4102,QN28,Jackson Heights
081,Queens,033900,4102,QN28,Jackson Heights
081,Queens,034700,4102,QN28,Jackson Heights
081,Queens,035100,4102,QN28,Jackson Heights
081,Queens,026700,4107,QN29,Elmhurst
081,Queens,026900,4107,QN29,Elmhurst
081,Queens,027100,4107,QN29,Elmhurst
081,Queens,045700,4107,QN29,Elmhurst
081,Queens,045900,4107,QN29,Elmhurst
081,Queens,046100,4107,QN29,Elmhurst
081,Queens,046300,4107,QN29,Elmhurst
081,Queens,046500,4107,QN29,Elmhurst
081,Queens,046700,4107,QN29,Elmhurst
081,Queens,046900,4107,QN29,Elmhurst
081,Queens,047100,4107,QN29,Elmhurst
081,Queens,047300,4107,QN29,Elmhurst
081,Queens,047500,4107,QN29,Elmhurst
081,Queens,048100,4107,QN29,Elmhurst
081,Queens,049900,4107,QN29,Elmhurst
081,Queens,068300,4107,QN29,Elmhurst
081,Queens,049301,4110,QN30,Maspeth
081,Queens,049302,4110,QN30,Maspeth
081,Queens,049500,4110,QN30,Maspeth
081,Queens,049700,4110,QN30,Maspeth
081,Queens,051100,4110,QN30,Maspeth
081,Queens,051300,4110,QN30,Maspeth
081,Queens,051500,4110,QN30,Maspeth
081,Queens,051700,4110,QN30,Maspeth
081,Queens,052100,4110,QN30,Maspeth
081,Queens,052500,4110,QN30,Maspeth
081,Queens,052700,4110,QN30,Maspeth
081,Queens,052900,4110,QN30,Maspeth
081,Queens,053500,4110,QN30,Maspeth
081,Queens,059900,4110,QN30,Maspeth
081,Queens,060100,4110,QN30,Maspeth
081,Queens,000100,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,000700,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,001900,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,016900,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,017100,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,017900,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,018100,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,018300,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,018500,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,018700,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,018900,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,019100,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,019700,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,020501,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,020502,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,021900,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,023500,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,025300,4109,QN31,HuntersPt-Sunnyside-WstMaspeth
081,Queens,053400,4105,QN33,Cambria Heights
081,Queens,059000,4105,QN33,Cambria Heights
081,Queens,059200,4105,QN33,Cambria Heights
081,Queens,059400,4105,QN33,Cambria Heights
081,Queens,059600,4105,QN33,Cambria Heights
081,Queens,059800,4105,QN33,Cambria Heights
081,Queens,060000,4105,QN33,Cambria Heights
081,Queens,060200,4105,QN33,Cambria Heights
081,Queens,060400,4105,QN33,Cambria Heights
081,Queens,060600,4105,QN33,Cambria Heights
081,Queens,060800,4105,QN33,Cambria Heights
081,Queens,061000,4105,QN33,Cambria Heights
081,Queens,061200,4105,QN33,Cambria Heights
081,Queens,061400,4105,QN33,Cambria Heights
081,Queens,049600,4105,QN34,Queens Village
081,Queens,051200,4105,QN34,Queens Village
081,Queens,051600,4105,QN34,Queens Village
081,Queens,053200,4105,QN34,Queens Village
081,Queens,053600,4105,QN34,Queens Village
081,Queens,053800,4105,QN34,Queens Village
081,Queens,054000,4105,QN34,Queens Village
081,Queens,054200,4105,QN34,Queens Village
081,Queens,054800,4105,QN34,Queens Village
081,Queens,055200,4105,QN34,Queens Village
081,Queens,055400,4105,QN34,Queens Village
081,Queens,055600,4105,QN34,Queens Village
081,Queens,055800,4105,QN34,Queens Village
081,Queens,056000,4105,QN34,Queens Village
081,Queens,056200,4105,QN34,Queens Village
081,Queens,056400,4105,QN34,Queens Village
081,Queens,056600,4105,QN34,Queens Village
081,Queens,056800,4105,QN34,Queens Village
081,Queens,057800,4105,QN34,Queens Village
081,Queens,058000,4105,QN34,Queens Village
081,Queens,058800,4105,QN34,Queens Village
081,Queens,021400,4106,QN35,Briarwood - Jamaica Hill
081,Queens,022001,4106,QN35,Briarwood - Jamaica Hill
081,Queens,022002,4106,QN35,Briarwood - Jamaica Hill
081,Queens,023000,4106,QN35,Briarwood - Jamaica Hill
081,Queens,023200,4106,QN35,Briarwood - Jamaica Hill
081,Queens,023600,4106,QN35,Briarwood - Jamaica Hill
081,Queens,044800,4106,QN35,Briarwood - Jamaica Hill
081,Queens,045000,4106,QN35,Briarwood - Jamaica Hill
081,Queens,045200,4106,QN35,Briarwood - Jamaica Hill
081,Queens,045400,4106,QN35,Briarwood - Jamaica Hill
081,Queens,045600,4106,QN35,Briarwood - Jamaica Hill
081,Queens,077901,4106,QN37,Kew Gardens Hills
081,Queens,077902,4106,QN37,Kew Gardens Hills
081,Queens,077903,4106,QN37,Kew Gardens Hills
081,Queens,077904,4106,QN37,Kew Gardens Hills
081,Queens,077905,4106,QN37,Kew Gardens Hills
081,Queens,080900,4106,QN37,Kew Gardens Hills
081,Queens,125700,4106,QN37,Kew Gardens Hills
081,Queens,122300,4106,QN38,Pomonok-FlushngHts-Hillcrest
081,Queens,122701,4106,QN38,Pomonok-FlushngHts-Hillcrest
081,Queens,122702,4106,QN38,Pomonok-FlushngHts-Hillcrest
081,Queens,124100,4106,QN38,Pomonok-FlushngHts-Hillcrest
081,Queens,124700,4106,QN38,Pomonok-FlushngHts-Hillcrest
081,Queens,126500,4106,QN38,Pomonok-FlushngHts-Hillcrest
081,Queens,126700,4106,QN38,Pomonok-FlushngHts-Hillcrest
081,Queens,133300,4106,QN41,Fresh Meadows - Utopia
081,Queens,133900,4106,QN41,Fresh Meadows - Utopia
081,Queens,134100,4106,QN41,Fresh Meadows - Utopia
081,Queens,134700,4106,QN41,Fresh Meadows - Utopia
081,Queens,129101,4104,QN42,Oakland Gardens
081,Queens,129102,4104,QN42,Oakland Gardens
081,Queens,136700,4104,QN42,Oakland Gardens
081,Queens,137700,4104,QN42,Oakland Gardens
081,Queens,138501,4104,QN42,Oakland Gardens
081,Queens,130100,4105,QN43,Bellerose
081,Queens,156700,4105,QN43,Bellerose
081,Queens,157101,4105,QN43,Bellerose
081,Queens,157102,4105,QN43,Bellerose
081,Queens,161700,4105,QN43,Bellerose
081,Queens,162100,4105,QN43,Bellerose
081,Queens,155101,4105,QN44,GlenOaks-FloralPk-NewHydePk
081,Queens,155102,4105,QN44,GlenOaks-FloralPk-NewHydePk
081,Queens,157901,4105,QN44,GlenOaks-FloralPk-NewHydePk
